,business_id,latitude,longitude,stars,review_count,categories
3311,K_JuuazFvgiXkTFg61DfdA,28.0689129774,-82.4437806791,3.5,207,"Dim Sum, Chinese, Sushi Bars, Japanese, Restaurants, Seafood"
3312,W2s5DXDKsIdLi3QVSvmiKQ,27.9049091,-82.5066635,1.5,17,"Restaurants, Italian, Fast Food, Pizza, Chicken Wings"
3313,ExXfSJrcGLhZgMTlq9lesA,27.9456144,-82.5059238,4.0,32,"Honduran, Restaurants, Latin American"
3314,7DSRQQunKE4uJu1DIhmWxA,28.07842,-82.56928,3.5,15,"Food, Juice Bars & Smoothies, Salad, Coffee & Tea, Restaurants"
3315,E_Yzg6j5fEBQ0ay-ZwzHKg,28.0807786,-82.5052009,3.0,127,"Restaurants, Italian, Pizza"
3316,qnTszlGgzUBu44tdQR7QgQ,28.0325674,-82.541332,3.5,57,"Coffee & Tea, Restaurants, Food"
3317,xc-Uaxg8wbjEKapkGNd44A,27.9434725,-82.4475534,3.5,9,"Coffee & Tea, Beer, Wine & Spirits, Restaurants, Food, Breakfast & Brunch, Cafes"
3318,e4A1XPyEEMcfXxzDQhMrDQ,27.960766,-82.443715,4.0,72,"Mediterranean, Seafood, Bars, Nightlife, American (New), Latin American, Restaurants"
3319,2i0QXDm-7UaCkOlhzXWdpg,27.8885853,-82.4942157,5.0,7,"Restaurants, Cigar Bars, Hookah Bars, Latin American, Nightlife, Tobacco Shops, Shopping, Bars"
3320,Cw7GlRFB3U76xlgIYrlLvg,27.926247,-82.45353,2.5,38,"Food, Dance Clubs, Ethnic Food, Bars, Restaurants, Specialty Food, Hookah Bars, Beer, Wine & Spirits, American (New), Nightlife, Mediterranean"
3321,eg3genHCCVPRON0jU5g9XA,27.980898,-82.4839412,3.0,5,"Convenience Stores, Cosmetics & Beauty Supply, Drugstores, Shopping, Beauty & Spas, Photography Stores & Services, Food"
3322,TB6CoCMJcuikwNDVe1YmWw,27.942058199999998,-82.468565,5.0,39,"Vegetarian, Restaurants, Live/Raw Food, Vegan, Juice Bars & Smoothies, Food"
3323,rH8dKfQZOdpL_i9VaNWQdw,27.926156,-82.4563199,3.5,28,"Restaurants, Food Trucks, Burgers, Food"
3324,ZxsFYBz-299ia9LHdkFNYQ,27.9451286,-82.5060883,4.0,10,"Specialty Food, Shopping, Food, Vitamins & Supplements, Health Markets"
3325,9mNXWpQJh0ydVgJKRhmwRg,28.0201343,-82.4839479,4.5,5,"Desserts, Food, Coffee & Tea, Salad, Sandwiches, Restaurants"
3326,Ljtd29uAWCaGK046QuvPhQ,28.0321651,-82.4286365528,2.0,18,"American (Traditional), Restaurants, Chicken Wings, Fast Food"
3327,EvWHa3fkaQN4EswOdbcLiA,28.1431562,-82.3265459,2.5,6,"Bangladeshi, Pakistani, Restaurants, Buffets, Halal, Indian"
3328,-aXBwEc28UdpcNtl6B6sGA,27.9475362444,-82.4770681613,4.5,62,"Coffee & Tea, Cafes, American (New), Desserts, Brasseries, Tacos, Burgers, Mexican, Restaurants, Food"
3329,1ZrFaxSqR1VLwa7O7IXgag,27.9972585,-82.5707392,3.0,120,"Sports Bars, Chicken Wings, Bars, Restaurants, Nightlife"
3330,HhPmkuHR5rFdlXPBbQVW4w,28.032213,-82.429262,2.5,59,"Restaurants, Seafood, American (Traditional)"
3331,2TK1p6uIO7dHDWOQeit0Fg,28.0054259308,-82.4596405966,4.5,314,"American (Traditional), Diners, Restaurants, Breakfast & Brunch"
3332,voFurH0uTiM10El9y8mYNg,27.915364,-82.506292,3.5,22,"Latin American, Food, Ethnic Food, Restaurants, Cafes, Specialty Food"
3333,eE8NV_16di8AZ3iaZyQgRQ,28.0686527,-82.4451898,4.5,64,"Restaurants, Korean, Comfort Food"
3334,XQ6mIXhO9YjMKys2r-J5dQ,27.960492,-82.4424982,4.0,279,"Sandwiches, Burgers, Pizza, Restaurants"
3335,sOx4zHWZbxsuxqO0wzbBEQ,28.0128527136,-82.5827482715,4.0,5,"Sandwiches, Food Tours, Hotels & Travel, Restaurants, Cuban, Tours, Food, Food Trucks"
3336,vUACyZTZxNgd4bheFb2LUw,27.9431150478,-82.4476160108,4.5,7,"Juice Bars & Smoothies, Food, Acai Bowls, Ice Cream & Frozen Yogurt"
3337,UnBs9SfFGQ7TpE_3uYIqfg,27.951538,-82.519544,4.0,908,"Steakhouses, Restaurants, Seafood"
3338,kOkiP2eNv8EpSDBbTN9t5Q,27.9766228355,-82.5374255349,2.0,20,"Italian, Nightlife, Pizza, Bars, Restaurants"
3339,WUoY6k7KNmimtHG63swNiw,28.0663155796,-82.5163085713,4.5,8,"Art Galleries, Cultural Center, Nightlife, Shopping, Farmers Market, Food, Performing Arts, Jazz & Blues, Education, Local Flavor, Arts & Entertainment"
3340,GMJEKAyjkpy-KJi6Q5bmZA,28.0542351,-82.5048488,3.0,51,"Restaurants, Steakhouses"
3341,LnsqXu0Qot2f638dbq501Q,27.9916829,-82.3723871,4.5,14,"Desserts, Restaurants, Food, Coffee & Tea, Sandwiches"
3342,853e87Xm0Hm4rarGc6dsWA,27.9956243,-82.5198098,3.0,132,"Mexican, Restaurants"
3343,fF0aVsxyI51ZfCZoN-F5GQ,27.9445131236,-82.4966429919,4.0,707,"Sushi Bars, Japanese, Restaurants, Food"
3344,MzMfP7E_H6eE9aZSIfuA1A,27.951169,-82.447959,2.0,10,"Burgers, Barbeque, Restaurants, Nightlife, Bars, Sports Bars, Diners"
3345,_k6vY72MD5kWwLHrhDe3wg,28.1183426,-82.3801695,4.0,280,"Restaurants, Seafood, American (New), Steakhouses"
3346,RPnTd4XASSFncpsTYnvlsw,28.0962447,-82.5041304,3.5,37,"American (Traditional), Delis, Restaurants, Soup, Sandwiches, Salad"
3347,RUYTbsN4Vw93o9w3Ziw4ow,27.98177,-82.48425,5.0,66,"Event Planning & Services, Caterers, Restaurants, Sandwiches"
3348,BHx1SM6rfcowh0DwY-rwfQ,27.959297,-82.459935,4.5,139,"Breweries, Beer, Wine & Spirits, Food, Bars, Nightlife, Beer Bar"
3349,Y4Mo7G0PRyC-IJ0WSQCkOQ,27.946205,-82.458005,3.0,35,"Coffee & Tea, Food, Restaurants, American (New)"
3350,vVVoGQF9WEZPpAUkbgoTDw,27.9418723,-82.4781554,3.5,60,"Restaurants, American (Traditional), Pool Halls, Sushi Bars, Nightlife"
3351,NN67GbhgQioOwA9vN7aHug,28.0432173994,-82.5930158916,1.5,5,"Restaurants, Cafes, Chinese, Fast Food"
3352,Z-WED5Dnx6Mejpx-_Agnhg,27.9683341831,-82.4849056453,4.5,31,"Restaurants, Cajun/Creole, Cuban, Spanish, Cafes"
3353,UpvgNvsDWs2-Ys0_vhr6Ew,28.0719763,-82.4293113,3.5,20,"Chinese, Restaurants"
3354,7mIGNLolNqaarLW7VlcNBQ,27.9640173,-82.5344751,3.0,11,"American (Traditional), Restaurants"
3355,JpXCEh8PSgrH4nIHCN9qxQ,27.9338418,-82.482926,4.0,97,"Restaurants, Kebab, Mediterranean, Greek, Sandwiches"
3356,jsboz_d2wsxZLgzbl3VO3g,27.9422869851,-82.3399604112,3.5,42,"Restaurants, Japanese, Sushi Bars"
3357,gP2Hxen2d19UrIkRhuCuyw,28.0034227,-82.597025,4.0,14,"Restaurants, Food, Specialty Food, Ethnic Food, Grocery, Convenience Stores, Ethnic Grocery, Indian"
3358,kKJVBWIb5cinroIL4JnoVg,28.0542084,-82.4012379,3.0,6,"Sandwiches, Restaurants"
3359,CU75YM3XOAQ4lO12eWdlcA,27.951953,-82.5091776,4.0,530,"Restaurants, Korean"
3360,YRL_KHFae1m7VU5cdx20OA,28.0550579922,-82.429381121,4.0,53,"Burgers, Fast Food, Restaurants, American (New)"
3361,EkSmOSxjs6QksAJaDIfc4w,27.947052,-82.5359821,4.5,11,"Food, Delis, Sandwiches, Restaurants"
3362,JbACN82QLDl_D00A5cmLlQ,27.9497766,-82.5060202,4.0,159,"American (New), Restaurants"
3363,68LAp4F0-TvYz9giT7q7VQ,28.0254872,-82.5627307,1.5,28,"Soul Food, Restaurants, Breakfast & Brunch, Fast Food, Chicken Shop, Chicken Wings"
3364,2K7MwRA00bN5Sp8sGm_oUw,27.9949655,-82.5803655,3.5,7,"Pizza, Restaurants, Italian"
3365,cw2QlnunGxprse--SmlPuA,28.0545712,-82.4292328,3.5,93,"Vietnamese, Specialty Food, Desserts, Restaurants, Ethnic Food, Asian Fusion, Food, Vegetarian"
3366,4RUl29acC5yHA4sJH294HA,28.1693636,-82.3552373,2.5,9,"Chicken Wings, Restaurants, Italian, Pizza"
3367,0cwYcIySz-bdipKJjD4Keg,27.9702388,-82.4138409,4.5,20,"Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches, Breakfast & Brunch"
3368,riTOShRUi4DzcJ-CLEegCw,28.0249921,-82.4830303,4.0,10,"Lounges, Nightlife, Desserts, Food, Karaoke, Arts & Entertainment, Bars, Music Venues"
3369,H6tPRvGHvm-TdQ40LZE0aw,28.0688501,-82.4352726,4.0,22,"American (New), Chinese, Restaurants"
3370,3Qdpy--GFnuXdndqEntG6Q,27.9810311162,-82.4503487349,2.0,9,"Convenience Stores, Drugstores, Shopping, Cosmetics & Beauty Supply, Beauty & Spas, Food"
3371,jG9_Ug1nziNgD2JESl2Pfg,28.0254403245,-82.540747,4.0,40,"Food Trucks, Food, Food Stands, Restaurants, Mexican, Tacos"
3372,T9fF2OXS7FObKpmaxTGXVw,27.8928419,-82.5204017,4.5,291,"Seafood, Restaurants"
3373,-bR_RgtKytmFOHGPVUBcWg,28.0431583,-82.5926649,3.5,275,"Food, Hot Dogs, Restaurants, Burgers, Desserts, American (Traditional)"
3374,3MZfsXrVlGhxGa4BCON9VQ,27.9312629,-82.5071654,3.5,23,"Food, Gift Shops, Grocery, Chocolatiers & Shops, Shopping, Flowers & Gifts, Specialty Food, Event Planning & Services, Florists"
3375,jh2xWoPQxlU096Y3v8I_1A,27.9479617,-82.4827001,4.5,6,"Personal Injury Law, Business Law, Contract Law, Real Estate Law, Lawyers, Employment Law, Legal Services, Professional Services, Restaurants, Fondue, Divorce & Family Law, General Litigation"
3376,XOZ4BlYb2jYuTpL6AJMUsg,28.0997998173,-82.3981412128,3.0,99,"Mexican, Restaurants"
3377,GLWoF-Geg7kzuvLrkfFYEQ,27.9373475,-82.4809508,3.5,7,"Grocery, Shopping, Drugstores, Food"
3378,yM8zcOvgBRRHiBCGQe2T_A,28.0323037,-82.395791,4.0,6,"Mediterranean, Greek, Sandwiches, Seafood, Restaurants, Chicken Wings"
3379,v0ke5kGX7XXYV7ojbQGUyw,28.069306,-82.633954,4.0,11,"Venues & Event Spaces, Bars, Active Life, Cocktail Bars, Event Planning & Services, Sports Bars, Nightlife, Dance Clubs, Golf"
3380,AGa-A42w4gcW3IfydIy2wg,27.9456571,-82.4567437,3.5,21,"Restaurants, Sandwiches, Delis, Mexican"
3381,w7QQVFhjgkGi8AyGyPHRwQ,28.139059,-82.358217,3.0,15,"Coffee & Tea, Food"
3382,pXsUiNGqfyncS78ssbUZvg,27.9604096,-82.439621,4.5,52,"Shopping, Tobacco Shops"
3383,3J3-6jb4-Kq9Oi99H-f2-Q,27.9502678,-82.5059981,3.5,166,"Italian, Seafood, Restaurants"
3384,dL0GYNilzv_esQ6GD5Vcqw,27.9490077,-82.5048837,4.0,74,"Sandwiches, Gas Stations, Automotive, Food, Coffee & Tea, Restaurants, Convenience Stores"
3385,wAk7D85rUGnAvURNoY0Tvg,27.9970154,-82.5786158,3.0,42,"Breakfast & Brunch, Restaurants, American (Traditional)"
3386,tkW6eLIT26-0lMCByw1OGw,27.885093689,-82.4857330322,4.0,22,"Italian, Restaurants"
3387,QAE6eZvbwZMRxPz43ObPrw,28.079493,-82.5079906,4.0,20,"Buffets, Indian, Halal, Restaurants"
3388,9KiDjwHiQbHBV6iSTvIz7Q,27.9562885,-82.4301625,4.5,443,"Food, Bars, Nightlife, Breweries"
3389,A8ZtAwFgsW1MNkWvArF7MQ,28.0205118,-82.4845577,2.5,5,"Cafes, Restaurants, Latin American"
3390,bFs4rjCvh61LZch18-3E8w,28.0533237457,-82.3998336792,3.5,30,"Restaurants, Food, Chicken Wings, Beer, Wine & Spirits"
3391,YKAcEh3jygrVpxFEugGf1g,28.0879453,-82.4044651,4.0,55,"Japanese, Restaurants, Sushi Bars"
3392,6wnK6DP8DWe_c50RC-L5Ig,28.1621833,-82.3528386,3.0,71,"Indian, Halal, Restaurants"
3393,9D9J6zNTg_ccXXWXNmKKTA,28.028715,-82.559496,3.5,7,"Restaurants, Seafood, Chinese, Noodles"
3394,UsfbJmZ3JuE_zSFYVTLgLA,27.9575349697,-82.4597,4.5,29,"Food, Breweries"
3395,KOs2C0M-S6ipm8LJUhXLTA,27.9451142708,-82.4646208405,4.5,45,"Arts & Entertainment, Social Clubs, Tea Rooms, Coffee & Tea, Food"
3396,1KVJv7Srbxcy5vzs-pnjVg,27.9489015,-82.4588166,4.0,110,"Barbeque, Nightlife, Bars, Chicken Wings, Cocktail Bars, Sports Bars, Restaurants, Burgers, Food"
3397,YvME7aFu_DkPywcLN_qLoQ,27.9783994954,-82.5495066494,4.5,15,"Restaurants, Food, Mediterranean, Middle Eastern, Lebanese, Food Trucks"
3398,cecSMPG_i3sZJVDv5Mwr4g,27.9452008,-82.5272938,4.0,28,"Restaurants, Steakhouses, Seafood, Ethnic Food, Food, Specialty Food"
3399,cbOz9CwZCMf1Bxgzgms-fg,27.944796,-82.4653863,4.5,41,"Desserts, Food, Ice Cream & Frozen Yogurt"
3400,5odUAK_z2LPfAEiWgc-n-Q,28.0549478,-82.4003695,2.5,33,"Juice Bars & Smoothies, Restaurants, Sandwiches, Vegetarian, Food"
3401,muRruFawgQZZucbXnKERIQ,27.8686895,-82.5239953,4.0,5,"Desserts, Juice Bars & Smoothies, Food, Food Trucks"
3402,AzLfsqdoq9Wlrr3Xjp2XyQ,28.0595784,-82.5339084,3.5,24,"Chicken Wings, Salad, Pasta Shops, Restaurants, Pizza, Food, Specialty Food, Sandwiches, Italian, Indian"
3403,gE7nS4jjV--1Cn1SQWQ2bQ,27.9510329,-82.4538903,2.0,9,"Donuts, Public Services & Government, Courthouses, Food"
3404,6XD9WLLzSD5X0EJpHXogdA,27.9247707221,-82.336868209,3.0,37,"Restaurants, Steakhouses, American (Traditional), Barbeque"
3405,8xEU5OCWpdkn7qr6203yXQ,28.0807894089,-82.4434833214,4.5,16,"International Grocery, Middle Eastern, Food, Specialty Food, Bakeries, Restaurants, Grocery"
3406,IveSt6yes0SJKDggpxkC1g,28.140406,-82.461734,3.0,5,"Grocery, Food"
3407,Bxmhm659VqrQYHc0hiku5w,27.948891,-82.459164,4.5,1182,"Salad, Food, Pizza, Restaurants, Desserts, Ice Cream & Frozen Yogurt, Gelato"
3408,gcLHVHLDOozjllD-yiAnlQ,27.9482899,-82.4595234,4.0,379,"Breakfast & Brunch, Restaurants, Cafes, Food"
3409,qANF2SkQoMbmHW9HoksazA,27.8949708,-82.3674503,4.0,24,"Cajun/Creole, Southern, Soul Food, Restaurants, Seafood"
3410,FctHOewGWX5WXyouRwD16A,27.893349,-82.495001,4.5,15,"Food, Beer, Wine & Spirits"
3411,urTOxi6XeT5sKWJQDxtP2Q,27.9626655,-82.5204806,3.5,11,"Tapas/Small Plates, Restaurants, Bars, Nightlife, Wine Bars, Food"
3412,1KdorRe9QIn0f9vyzH-IEg,28.1691709,-82.3552373,5.0,5,"Nutritionists, Health Markets, Vitamins & Supplements, Food, Shopping, Health & Medical, Specialty Food"
3413,mhI_Ph26WPhbzX9Hs1lUtg,27.9051789626,-82.5273327288,3.5,28,"Restaurants, Lounges, Chicken Wings, Bars, American (Traditional), Sports Bars, Nightlife"
3414,WDOj-hThjMeNt6lbz1753w,28.0297958,-82.3938428,3.5,53,"Pubs, Nightlife, Bars, Restaurants, American (Traditional)"
3415,ADtnRFYczA00Y8_rQj02Gw,28.026914,-82.584424,2.5,15,"International Grocery, Food, Grocery"
3416,dBS571rwNf8V0tnz-ZKnqA,27.8950465,-82.5031922,2.5,5,"Desserts, Coffee & Tea, Restaurants, Food, Breakfast & Brunch"
3417,bpgszrR01epO1fqPtr1i9g,28.0888817017,-82.4050810933,4.0,13,"Food, Specialty Food, Ethnic Food, Mexican, Restaurants"
3418,x8djQAyYn5L-E5lgqRAq-w,27.9417952,-82.5052643,4.0,111,"Restaurants, Japanese, Sushi Bars, Thai"
3419,UOS2Ef_7g4GX1M11xe_hkQ,27.9278767,-82.5055632729,4.5,101,"Caterers, Event Planning & Services, Cafes, Soup, Wraps, Cafeteria, Restaurants, Salad, Sandwiches"
3420,SvDyTNMMznMKt_W1IQ1v6Q,27.9664417,-82.5093597863,3.5,194,"Nightlife, Bars, American (New), Restaurants, American (Traditional), Sports Bars, Seafood"
3421,WB5UFzB43p5ieG-pCeeJ0A,28.0688988582,-82.4441233277,4.0,10,"Comfort Food, Restaurants, Ethnic Food, Food, Specialty Food, Soul Food"
3422,l_AMa3m1OhdOFvkiUf_Trg,27.9452068,-82.5173869,1.0,7,"Restaurants, Pizza"
3423,GuWm89jGmuFmwnL0oy6wRw,27.9536775,-82.5242199,3.0,37,"Restaurants, Bars, Nightlife, Chicken Wings, American (Traditional)"
3424,OQ2u1Eo2XmoaxSSTGhSHUw,28.0257396,-82.3552128,4.5,17,"Food, Meat Shops, Specialty Food"
3425,lPyH4YUsqRYsYcti4-jhcg,28.0685361,-82.4368721,3.5,54,"Caribbean, Restaurants"
3426,tGK86wEGgZoCFGdC9FiYtA,27.964915016,-82.5207692469,2.0,19,"Restaurants, American (New), Food"
3427,lD_aS2E8j5OvOHmwFt2uIA,27.9611805771,-82.4377902602,4.5,15,"Vegan, Delis, Pizza, Restaurants"
3428,Hzo_eUL2_9eHAVzIBfH-3g,27.944934,-82.4640492,4.5,71,"Food, Donuts"
3429,qKBl5djlvC0aww_-IvREng,28.033024,-82.411821,3.5,5,"Health & Medical, Beauty & Spas, Food, Specialty Food, Medical Spas, Vegan, Restaurants, Health Markets"
3430,0tnx3W5mCcxzN9o6AB6Ahg,28.0667908,-82.5045575,2.0,16,"Burgers, Restaurants, Fast Food"
3431,zH0fUF9CB3mzp07fEcUBSg,27.9348410686,-82.5203814778,3.0,5,"Food Trucks, Food, Restaurants, Thai"
3432,4PXVOfKw7kzKq3mS4DGwYg,28.0061182353,-82.4597548904,4.5,56,"Vegetarian, Vegan, Italian, Restaurants"
3433,3R-DJGoG2IPzr_SiPMtmeA,27.9410587396,-82.4853220111,4.0,271,"Nightlife, American (New), Restaurants, Bars, Lounges, Tapas/Small Plates, Tapas Bars, Breakfast & Brunch, Gastropubs"
3434,XgI7w8ZI_759LJzj7zK5dg,28.0685209411,-82.470616014,4.0,24,"Pizza, Restaurants"
3435,N1CtJT2fu8U84Ua-sTyVwQ,27.9113849,-82.5175863,4.0,11,"Sports Bars, American (New), Bars, Nightlife, Restaurants, Beer Bar"
3436,qcMLdqGx2TA07pnUd0Qamw,27.9459597,-82.2549312,3.0,6,"Greek, Chicken Wings, Barbeque, Restaurants"
3437,PHPi88XcNhbRsiAeDZn1gA,27.9607566,-82.443179,4.5,132,"Bars, Cideries, Food, Meaderies, Nightlife, Pubs"
3438,2tIjb8ZKuRI5tFGgo_izVQ,27.9968987,-82.5571109,4.5,29,"Restaurants, Sandwiches, Cuban, Breakfast & Brunch"
3439,-b3VxSmRw1Qot8dtDLdluQ,27.9598673716,-82.5062573701,3.5,71,"Breakfast & Brunch, Diners, Restaurants, American (Traditional), Fast Food"
3440,xcuot2IrpCpGA_a-quTaeQ,28.0204174,-82.7428445,5.0,7,"Day Spas, Tui Na, Reflexology, Beauty & Spas, Traditional Chinese Medicine, Massage Therapy, Acupuncture, Massage, Health & Medical"
3441,EhW3VQOKH2zEZLZ3gCL8YA,27.9826873937,-82.5321567804,3.0,193,"Seafood, Bars, Cocktail Bars, Breakfast & Brunch, Restaurants, Diners, Nightlife"
3442,2oJEZAxMIt9dGwap1r6xAg,27.960592,-82.4413659,3.5,269,"Mexican, Diners, Nightlife, Gay Bars, American (Traditional), Bars, Restaurants, Burgers, American (New), Hot Dogs"
3443,YCqc4n0-S0k5myHs2s7Aew,27.94806423,-82.45762697,3.5,263,"Restaurants, Southern, Barbeque, Smokehouse, Desserts, Food"
3444,--pDYWb4DzqKdAdrPcxuaA,28.0142184,-82.4163459,4.0,13,"Wine Bars, Nightlife, Bars"
3445,pJ5esdTFOumAZGCcWZzH3w,27.9929513,-82.5507762,4.5,8,"Food Trucks, Food, Restaurants, Delis, Sandwiches"
3446,N3kOzF1phNSJYFe8SiCloQ,28.0697467,-82.6297633,4.5,232,"Food, Caterers, Event Planning & Services, Food Delivery Services, Indian, Vegetarian, Restaurants"
3447,mPd-C_r_ElrhJWfeH_CMTw,27.9611064,-82.4640636,4.0,56,"Food, Coffee & Tea"
3448,l6C_TiasM0zU-DEQc2xQCA,28.0848206,-82.5395935,3.0,5,"Convenience Stores, Food, Grocery, Gas Stations, Automotive"
3449,nOtxdJst7a0oxMWb7Sdteg,28.033608,-82.4682419,4.0,7,"Sandwiches, Latin American, Cuban, Restaurants, Cafes"
3450,-34c4hcDPIInTROr8Xtxtw,27.951196500000002,-82.4467554,4.5,30,"Ice Cream & Frozen Yogurt, Coffee & Tea, Gelato, Caterers, Juice Bars & Smoothies, Desserts, Food, Event Planning & Services"
3451,mt8Vih0UP5Nv8eB-sGvGMA,28.0489104,-82.3935454,3.5,120,"Indian, Restaurants, Pakistani, Buffets, Vegetarian"
3452,Hx1AFmMSl9GvCkB0WIgOGA,28.0307714,-82.3554319,2.5,19,"Chinese, Restaurants"
3453,DsscXE8pMZbrGTEPdltJcw,27.9118717294,-82.5164631754,4.5,6,"Italian, Restaurants"
3454,y6tWrl_PKW09nU-sjtoqPA,27.9964836,-82.5109518,4.0,51,"Cuban, Restaurants"
3455,LRjM31ttIQ-jwDTgAZL5VQ,27.9447614682,-82.4821870603,4.5,27,"Parks, Dog Parks, Bars, Nightlife, Pubs, Active Life"
3456,00p_pZP6l7HQen1Yw7alkA,28.0249341893,-82.5602371245,3.5,15,"Chinese, American (New), Restaurants"
3457,YHrP-o3aTo1JJXGsQovU0A,27.993987,-82.4596656,4.5,93,"Bakeries, Food, Restaurants"
3458,O0CyCnSFr7cYK78nH2w25Q,28.0081999,-82.4592202,4.5,262,"Food, Ice Cream & Frozen Yogurt"
3459,SyELo2Uet1VWOpXuE6tPpg,28.0269675,-82.451432,5.0,9,"Caterers, Event Planning & Services, Food, Coffee & Tea, Food Trucks"
3460,-n5AeTiDdNl5rF0cJOoNbQ,28.0209056,-82.4845719,4.5,9,"Restaurants, Spanish, Sandwiches"
3461,LporxuZB4AEg4mhLYhfpDw,28.0163318,-82.459811,3.5,133,"Latin American, American (Traditional), American (New), Pizza, Restaurants, Vegetarian"
3462,Hc78rhqGRAZoKOs0DUMzGw,28.068457,-82.411909,4.0,8,"Food, Grocery"
3463,cNFnedkEAfxt8QhbC9Kl1A,28.12475,-82.477743,5.0,11,"Nutritionists, Health Markets, Health & Medical, Specialty Food, Food"
3464,1B6S6XDoX1fWnQI0_K1b1Q,27.9493871408,-82.4584549978,4.0,311,"Food, Coffee & Tea, Cocktail Bars, Restaurants, Sandwiches, Seafood, Bars, Nightlife"
3465,czKr95ij8aBFXIsOQY0uGA,27.9656125,-82.5211208,2.5,7,"Restaurants, Burgers, Diners, Fast Food, American (Traditional)"
3466,xx5Zp-N925b7xrfPwhFUCA,27.913744,-82.506311,3.5,8,"Food, Grocery, Restaurants, Thai"
3467,1KwwJvCwwjdtlgeuxoMhsQ,28.0764114,-82.5077653,4.0,285,"Cafes, Restaurants, Wine Bars, Nightlife, Bars, Mediterranean, Breakfast & Brunch"
3468,tL4a6CqHGuAG4eahLh9Tsg,27.9666347,-82.4970651,3.5,63,"Bakeries, Food"
3469,TJCpEVlDmjD_c5bFcTUIVA,27.9961988,-82.5636833,3.5,29,"Restaurants, Pizza"
3470,1KJ-RZPlWo_wLA_VJpSR-A,27.882221,-82.50714,4.0,100,"Pizza, Nightlife, Italian, Bars, Sports Bars, Restaurants"
3471,YcP6XiXITpQY-RvL-McTOA,27.923046866,-82.3634488508,4.5,92,"Colombian, Bakeries, Latin American, Desserts, Imported Food, Restaurants, Specialty Food, Ethnic Food, Food"
3472,i_kM6kP4u4Wxr3o3_9XN_A,28.0701592,-82.5062291,4.0,123,"Restaurants, Sushi Bars"
3473,8IVi6Yjmlh5woIusg0OHUg,27.9507247506,-82.4588160621,4.0,11,"Cheese Shops, Specialty Food, Breakfast & Brunch, American (New), Food, Restaurants"
3474,nc6q2tL93G9xBDPvzvgKyQ,28.0003221,-82.5889012,5.0,8,"Event Planning & Services, Food, Caterers, Cupcakes"
3475,XEQp7kQVLJNXOXs5i_pU-Q,27.953722,-82.4319992,3.5,389,"Restaurants, Scandinavian, Home & Garden, Home Decor, Furniture Stores, Appliances, Shopping, Mattresses"
3476,f1Q93O5Hf6GaAvJnTLYmrg,28.053869,-82.401131,4.0,40,"Soup, Restaurants, Wine Bars, Caterers, Food, Bars, Pizza, Gelato, Event Planning & Services, Nightlife, Salad, Italian"
3477,_2-9uuL5pfAi9lvc_GNCbw,27.890814,-82.5023464,5.0,8,"Event Planning & Services, Caterers, Photo Booth Rentals, Party & Event Planning, Shaved Ice, Desserts, Specialty Food, Food"
3478,U3rsomuZgKyqFY2O3P9LWw,27.9620179292,-82.4508348852,3.5,15,"Venues & Event Spaces, Food, Food Trucks, Food Stands, Event Planning & Services, Restaurants"
3479,GsbXhfaIQhgpw9fUJCMWRg,27.9125685184,-82.4938545,5.0,5,"Restaurants, Gluten-Free, Juice Bars & Smoothies, Vegan, Ice Cream & Frozen Yogurt, Food"
3480,FO9zX8j-fNKuWd8N1PLhTg,28.0861502474,-82.4581362925,4.5,27,"Grocery, Food, Specialty Food, Shopping, Discount Store, Fruits & Veggies, Meat Shops, Beer, Wine & Spirits, Organic Stores"
3481,Ncj-u7y6h0XdkeeciO_t5A,27.9663334,-82.4840236,4.5,7,"Contractors, Building Supplies, Home Services, Flooring, Interior Design, Cabinetry"
3482,-7caEbWfsQkV5UGCYAcPDw,28.1053088,-82.5307979,4.0,5,"Shopping, Tobacco Shops, Head Shops, Vape Shops"
3483,926oG2NU50cXm1T_i2q30A,27.8933087,-82.4995686,4.5,405,"Barbeque, Restaurants"
3484,8qhSEJ27l14Uv3Bger4eVQ,28.057125,-82.5821378,3.5,329,"Bars, Seafood, Food, Restaurants, Steakhouses, Nightlife, Beer, Wine & Spirits, Breakfast & Brunch, Italian, Sushi Bars, Wine Bars"
3485,wMmvlgv_-K2yLx1_IDobVw,27.94458,-82.51893,4.0,129,"Restaurants, Food, Live/Raw Food, Hawaiian, Poke, Juice Bars & Smoothies"
3486,c8ZYi95hZcODpmLppYH-jQ,28.0656165,-82.4114357,4.0,7,"Restaurants, American (New), Burgers, Hot Dogs, American (Traditional)"
3487,9BCN7X3q_5VSPDj-IY0UnQ,27.9438729,-82.4514376,2.0,7,"Nightlife, American (New), Restaurants, Burgers, Sports Bars, Bars"
3488,-BB9Xn-ak_23FxVEWI5Y8w,27.9254437546,-82.4932712558,3.5,9,"Tobacco Shops, Vape Shops, Adult, Head Shops, Shopping"
3489,G1MuH_S868-JmwJvaEnpuw,27.9244515,-82.5064186,3.0,9,"Juice Bars & Smoothies, Specialty Food, Health Markets, Food"
3490,dogngyWggT7Qb5ogpLPzPQ,27.9814772481,-82.5348949193,3.5,15,"Restaurants, American (New), Lounges, Bars, Nightlife"
3491,_vXUaBjScB75r0yYOv-FIw,28.0321462,-82.6419718,1.5,66,"Movers, American (New), Landscape Architects, Food, Home Services, Self Storage, Local Services, Restaurants"
